SYS SID RAW.SCR Z.SCR N 
uedin.5561 2545 53 -0.145542533806152 2 
uedin.5561 2403 37 -0.274233435480874 1 
uedin.5561 2434 63 0.481768859276861 1 
uedin.5561 1905 26.5 -0.910638259966763 2 
uedin.5561 638 4 -1.23377480959646 1 
uedin.5561 170 100 1.55761827873979 1 
uedin.5561 419 97 1.47038724472928 1 
uedin.5561 1027 85 0.723196744605354 2 
uedin.5561 2640 57.5 0.0839902671752335 2 
uedin.5561 2032 80.5 0.853814162673651 2 
uedin.5561 1938 100 1.55761827873979 1 
uedin.5561 2144 97.5 1.16944418814069 2 
uedin.5561 2334 50 0.150153002104666 1 
uedin.5561 259 62 0.321909343529157 2 
uedin.5561 1420 36.5 -0.395890393849747 2 
uedin.5561 408 49 0.102857142857143 1 
uedin.5561 1849 68 0.775501781187286 2 
uedin.5561 1101 24 -1.07953933833093 1 
uedin.5561 140 66 0.906886750065032 1 
uedin.5561 1095 66 0.906886750065032 1 
uedin.5561 2389 26 -1.13559410166384 1 
uedin.5561 1 96 1.12519576017929 1 
uedin.5561 1932 57.5 -0.25880317012776 2 
uedin.5561 1179 71 0.317770809521026 1 
uedin.5561 632 78.5 0.364421093123569 2 
uedin.5561 2253 50 -0.229355821931048 2 
uedin.5561 1595 89.3333333333333 1.0567287641793 3 
uedin.5561 131 58.5 -0.343653849990346 2 
uedin.5561 985 94 0.809323198266263 1 
uedin.5561 799 78.5 0.282291924816683 2 
uedin.5561 957 94.6666666666667 0.79276117662603 3 
uedin.5561 302 86 0.560079807733649 1 
uedin.5561 1282 25.5 -0.851240391653088 2 
uedin.5561 1503 44.5 -0.49491101724805 2 
uedin.5561 714 61 -0.218805787680771 1 
uedin.5561 1440 50 -0.561515449663116 1 
uedin.5561 219 46.5 -0.695975713096078 2 
uedin.5561 1530 100 0.996255741165724 1 
uedin.5561 1600 76 0.538597093359589 2 
uedin.5561 2703 25.5 -1.25827937779271 2 
uedin.5561 368 55 -0.103148408855925 2 
uedin.5561 2308 98 1.12357475386949 2 
uedin.5561 2536 17 -1.5478030970674 2 
uedin.5561 2111 74 0.623220004371706 1 
uedin.5561 1866 74 1.41598597825948 1 
uedin.5561 168 50 0.392501268694588 1 
uedin.5561 271 56 -0.0089658598072145 2 
uedin.5561 1666 76 1.50127637072322 1 
uedin.5561 643 25 -0.673628637102174 1 
uedin.5561 85 18.5 -1.88916585422393 2 
uedin.5561 1795 55.6666666666667 0.198337455069405 3 
uedin.5561 940 28 -1.11030936567248 1 
uedin.5561 1928 70 0.659589459325407 1 
uedin.5561 2961 70 0.659589459325407 1 
uedin.5561 2002 62.5 0.040988401119009 2 
uedin.5561 2694 26 -1.19459026210095 1 
uedin.5561 2980 38 -0.92931140393624 1 
uedin.5561 1765 67 0.367210251999102 1 
uedin.5561 2031 100 1.84256248116691 1 
uedin.5561 2427 37 -0.974019047244355 1 
uedin.5561 2869 63 -0.138310376530141 2 
uedin.5561 551 46 -0.571650257471318 1 
uedin.5561 1033 84 0.752817852404555 2 
uedin.5561 1996 100 1.84256248116691 1 
uedin.5561 409 83.5 0.78606401578332 2 
uedin.5561 1758 50 0.58178792885354 1 
uedin.5561 2949 3 -1.59255720914336 2 
uedin.5561 1461 50 0.58178792885354 1 
uedin.5561 2811 50 0.58178792885354 1 
uedin.5561 2851 73.5 0.787833394788614 2 
uedin.5561 2659 51 0.622292141494176 1 
uedin.5561 1597 42.6666666666667 -0.0558569264121543 3 
uedin.5561 581 72.5 0.815506080472425 2 
uedin.5561 1131 24 -0.471321599802988 1 
uedin.5561 1141 50 0.58178792885354 1 
uedin.5561 573 74 1.5538890322288 1 
uedin.5561 1288 49 0.541283716212905 1 
uedin.5561 645 78.5 0.458612074974256 2 
uedin.5561 1803 79.3333333333333 0.460311347568899 3 
uedin.5561 1712 18.5 -1.44828595308145 2 
uedin.5561 314 46 -0.527311787849319 1 
uedin.5561 2012 99.5 1.13564942816354 2 
uedin.5561 721 19 -1.40457972854731 1 
uedin.5561 2003 96 1.09725847270251 1 
uedin.5561 2226 100 1.22722409354665 1 
uedin.5561 2918 95 1.06476706749147 1 
uedin.5561 301 72.5 0.329874755937201 2 
uedin.5561 610 76 1.41727536302277 1 
uedin.5561 1264 36 -0.977824542865452 2 
uedin.5561 622 74.5 0.58305703903059 2 
uedin.5561 164 53 0.377420029493787 2 
uedin.5561 2252 83.3333333333333 0.603059485899657 3 
uedin.5561 682 40 -0.025105942785605 2 
uedin.5561 2886 83 0.746002289256929 2 
uedin.5561 542 2 -2.03874998365393 1 
uedin.5561 1368 62.3333333333333 0.27942526436166 3 
uedin.5561 1227 96 1.3509359726894 2 
uedin.5561 2519 56 -0.00822231572553479 1 
uedin.5561 636 63 -0.23857905330446 2 
uedin.5561 2149 71.3333333333333 0.17073222293092 3 
uedin.5561 1517 52 -0.562756663639958 2 
uedin.5561 1997 60 -0.623334466368491 2 
uedin.5561 2148 93 0.961217432155336 2 
uedin.5561 1538 49.5 -0.625563717987691 2 
uedin.5561 1975 71.5 0.665871938876459 2 
uedin.5561 1535 49 0.443620883246423 1 
uedin.5561 2483 42 -0.210387036110806 2 
uedin.5561 1291 36 -0.153384446174229 1 
uedin.5561 1410 50 -0.50408457837708 2 
uedin.5561 2361 36.5 -0.918722371278515 2 
uedin.5561 14 49 0.443620883246423 1 
uedin.5561 939 72.5 0.575003214304128 2 
uedin.5561 1862 47 -0.595439590007915 2 
uedin.5561 101 0 -1.76620290742111 1 
uedin.5561 480 42.5 -0.178768340523 2 
uedin.5561 2167 51 0.189616287448665 1 
uedin.5561 383 50 0.151266891470826 1 
uedin.5561 432 81 0.858420452023412 2 
uedin.5561 2073 73.5 0.649977815840359 2 
uedin.5561 1549 48 -0.000479626911726996 2 
uedin.5561 208 85 0.6971275750092 2 
uedin.5561 2158 70 0.332178102576275 1 
uedin.5561 1655 63 0.143421660583669 2 
uedin.5561 971 96 1.3211803970616 1 
uedin.5561 1629 81 0.750602150243142 1 
uedin.5561 2249 81 0.750602150243142 1 
uedin.5561 1139 68 0.256101003000481 1 
uedin.5561 1716 56.5 -0.451483491764474 2 
uedin.5561 2809 73.5 0.227131922272234 2 
uedin.5561 1969 93 1.20706474769791 1 
uedin.5561 2810 77 0.534170450722625 2 
uedin.5561 1020 73.5 0.780243320423233 2 
uedin.5561 390 68.5 0.505701586255417 2 
uedin.5561 1631 49 0.352348284854322 1 
uedin.5561 1733 56.5 0.036509458243495 2 
uedin.5561 298 65 1.15658985489471 1 
uedin.5561 2661 76 0.613472295651276 3 
uedin.5561 952 24 -0.812493840986474 1 
uedin.5561 2141 63.5 0.68591677169796 2 
uedin.5561 2328 51 0.430821039098109 1 
uedin.5561 277 81 0.901700259752565 2 
uedin.5561 2664 58.3333333333333 0.265201841175907 3 
uedin.5561 1077 53.6666666666667 -0.0225764325492777 3 
uedin.5561 1586 53.5 -0.291210866510464 2 
uedin.5561 1022 58 -0.128339313339065 3 
uedin.5561 2606 30.5 -0.869058855422545 2 
uedin.5561 1479 76.5 0.294538662084797 2 
uedin.5561 1393 63 -0.116430781936401 1 
uedin.5561 53 64.5 -0.28560107706408 2 
uedin.5561 1977 53 -0.663307395429754 2 
uedin.5561 1241 82 0.538687765616897 2 
uedin.5561 410 100 1.09231307511298 1 
uedin.5561 1421 100 1.09231307511298 1 
uedin.5561 651 59.5 -0.00480453827591798 2 
uedin.5561 2982 66 -0.0184245232567219 1 
uedin.5561 143 95 0.947682337454165 2 
uedin.5561 2227 100 1.10613321281658 2 
uedin.5561 1781 86.5 0.572278232460072 2 
uedin.5561 2616 42.6666666666667 -1.11097073270048 3 
uedin.5561 457 90 1.1583472555852 3 
uedin.5561 1581 76 0.418057084117439 1 
uedin.5561 1281 83 0.637168343806852 1 
uedin.5561 450 52 -0.333181520531977 1 
uedin.5561 420 89 0.824977994969205 1 
uedin.5561 1745 96 1.04408925465862 1 
uedin.5561 2941 99.5 1.12627348595611 2 
uedin.5561 1118 76 0.418057084117439 1 
uedin.5561 2905 49 0.0510161899530554 1 
uedin.5561 258 81.5 1.07981911428151 2 
uedin.5561 1012 19 -1.01075932522042 1 
uedin.5561 2639 50 0.0864087071255047 1 
uedin.5561 1231 16.5 -0.988237803061532 2 
uedin.5561 926 42 -0.19673143025409 1 
uedin.5561 1638 47 -0.709411386143166 3 
uedin.5561 2311 58 0.369548844505099 1 
uedin.5561 2958 33 -0.790389171407195 2 
uedin.5561 1112 72.5 0.471834466348478 2 
uedin.5561 2939 71 0.829651567746941 1 
uedin.5561 2662 47 -0.545517490000988 3 
uedin.5561 1584 86 0.874375253141366 2 
uedin.5561 2954 40 -0.330641084553077 2 
uedin.5561 892 100 1.26984593743876 2 
uedin.5561 1542 31 -1.17585776751333 1 
uedin.5561 999 82 1.0021113488846 1 
uedin.5561 8 68 0.404237473794975 1 
uedin.5561 2652 76 0.650542545606214 1 
uedin.5561 2057 90 1.16456017347361 1 
uedin.5561 1514 51 -0.267346075585558 1 
uedin.5561 1051 99 1.49500007710264 1 
uedin.5561 2969 68 0.356818186824847 1 
uedin.5561 646 88 0.675073779611628 2 
uedin.5561 2614 45 -0.750625108964098 2 
uedin.5561 2385 64 0.209956007434163 1 
uedin.5561 283 85 0.75234373160624 2 
uedin.5561 1589 0 -2.13983886281677 1 
uedin.5561 123 0 -1.72276097719921 1 
uedin.5561 1267 49 0.411736775479587 1 
uedin.5561 1044 76 1.58788859838423 1 
uedin.5561 977 0 -1.72276097719921 1 
uedin.5561 938 50 0.455297954105685 1 
uedin.5561 2903 34 -0.0890572275390901 2 
uedin.5561 1662 50 0.455297954105685 1 
uedin.5561 534 24 -0.0673473838270289 1 
uedin.5561 1963 24 -0.0673473838270289 1 
