SYS SID RAW.SCR Z.SCR N 
CUNI-Kocmi.5618 365 99 1.4081786109907 1 
CUNI-Kocmi.5618 1308 32.5 -1.09720463834559 2 
CUNI-Kocmi.5618 667 24 -1.43004507900087 2 
CUNI-Kocmi.5618 871 77 0.490505192296237 2 
CUNI-Kocmi.5618 1101 80.5 0.49117342037334 2 
CUNI-Kocmi.5618 1548 61 -0.00619973308240266 3 
CUNI-Kocmi.5618 1248 86.5 0.709785591917989 2 
CUNI-Kocmi.5618 1442 25.5 -0.865806424304354 2 
CUNI-Kocmi.5618 1280 34.5 -1.09495171062662 2 
CUNI-Kocmi.5618 553 64.5 0.106558562368563 2 
CUNI-Kocmi.5618 478 74 0.306782036265697 2 
CUNI-Kocmi.5618 1577 65.5 0.559099793425075 2 
CUNI-Kocmi.5618 1516 38 -0.428020396859799 1 
CUNI-Kocmi.5618 1371 44 -0.300228161502045 3 
CUNI-Kocmi.5618 1832 75.5 0.548331910195624 2 
CUNI-Kocmi.5618 914 39.25 -0.446299575997091 4 
CUNI-Kocmi.5618 623 37 -0.400790106970562 2 
CUNI-Kocmi.5618 1856 26.5 -0.589884531744405 4 
CUNI-Kocmi.5618 83 49 0.419018654696525 2 
CUNI-Kocmi.5618 1810 60.5 -0.252096405909808 2 
CUNI-Kocmi.5618 1152 85 0.534733083824117 1 
CUNI-Kocmi.5618 1500 65 0.114457035526041 2 
CUNI-Kocmi.5618 1471 57 -0.258412844346827 2 
CUNI-Kocmi.5618 1592 93 0.776377408088818 1 
CUNI-Kocmi.5618 1582 76 0.124727306506696 2 
CUNI-Kocmi.5618 1792 74.5 -0.164467873354066 2 
CUNI-Kocmi.5618 925 87 0.487362498021401 1 
CUNI-Kocmi.5618 624 85 0.842235078478776 2 
CUNI-Kocmi.5618 1084 97 1.23033398675453 2 
CUNI-Kocmi.5618 459 63.5 0.197489935780612 2 
CUNI-Kocmi.5618 1737 41 -0.241268669290789 3 
CUNI-Kocmi.5618 1227 32 -0.206493676902897 2 
CUNI-Kocmi.5618 1274 88 1.12340098932766 1 
CUNI-Kocmi.5618 1446 68 -0.324387035042066 3 
CUNI-Kocmi.5618 855 98 1.09814230415208 1 
CUNI-Kocmi.5618 274 79 0.138085143210702 2 
CUNI-Kocmi.5618 1503 82.5 0.922419952849048 2 
CUNI-Kocmi.5618 1078 62 0.0392909855485295 2 
CUNI-Kocmi.5618 809 44 -0.626884863657164 2 
CUNI-Kocmi.5618 413 92.5 0.914151046429408 2 
CUNI-Kocmi.5618 625 38.3333333333333 -0.595688052071395 3 
CUNI-Kocmi.5618 1824 96.5 1.59706739068615 2 
CUNI-Kocmi.5618 452 63.5 0.202099366414532 2 
CUNI-Kocmi.5618 1116 61 0.241503118623069 1 
CUNI-Kocmi.5618 1105 53.5 -0.065301688997599 2 
CUNI-Kocmi.5618 966 80.5 0.68964324075969 2 
CUNI-Kocmi.5618 1798 95.5 1.19056813699807 2 
CUNI-Kocmi.5618 1049 4.5 -1.3771021348797 2 
CUNI-Kocmi.5618 856 98 1.19695168372138 2 
CUNI-Kocmi.5618 672 51.5 0.086575904869388 2 
CUNI-Kocmi.5618 1924 52.5 0.0541660608778975 2 
CUNI-Kocmi.5618 1789 50 0.0929527794267622 1 
CUNI-Kocmi.5618 225 36 -1.08056548380465 2 
CUNI-Kocmi.5618 475 73.5 0.20130329070109 2 
CUNI-Kocmi.5618 1255 68 0.267284982184226 1 
CUNI-Kocmi.5618 505 91.5 0.63939597389631 2 
CUNI-Kocmi.5618 1740 98.5 1.05965930431507 2 
CUNI-Kocmi.5618 239 17.25 -1.38056709053685 4 
CUNI-Kocmi.5618 844 88.3333333333333 0.74601999755692 3 
CUNI-Kocmi.5618 406 82 0.274609939459132 1 
CUNI-Kocmi.5618 1365 41.5 -1.55952155288913 2 
CUNI-Kocmi.5618 1907 34.3333333333333 -1.14358230201977 3 
CUNI-Kocmi.5618 1894 13 -1.69362181090447 2 
CUNI-Kocmi.5618 1977 90.75 0.571206557152267 4 
CUNI-Kocmi.5618 1829 93 1.01130620903141 3 
CUNI-Kocmi.5618 740 42 -0.305146809072476 1 
CUNI-Kocmi.5618 344 96 1.01272245466765 2 
CUNI-Kocmi.5618 1710 41.3333333333333 -0.630389601155922 3 
CUNI-Kocmi.5618 1009 69.25 0.0370240899347443 4 
CUNI-Kocmi.5618 860 49 -0.213991974176465 1 
CUNI-Kocmi.5618 115 66.6666666666667 0.337268967064573 3 
CUNI-Kocmi.5618 1708 6 -1.39127233540433 1 
CUNI-Kocmi.5618 1815 29.25 -0.84740932989796 4 
CUNI-Kocmi.5618 282 34.3333333333333 -0.265502495864089 3 
CUNI-Kocmi.5618 530 85.5 1.01855757852219 2 
CUNI-Kocmi.5618 710 62.5 -0.0124143370449915 2 
CUNI-Kocmi.5618 324 42 -0.0973146604867803 1 
CUNI-Kocmi.5618 34 80.3333333333333 0.809319608318863 3 
CUNI-Kocmi.5618 1349 30 -0.890022350192003 2 
CUNI-Kocmi.5618 525 33 -0.604463202141463 3 
CUNI-Kocmi.5618 1854 51 -0.240122414829176 2 
CUNI-Kocmi.5618 149 9.5 -1.43609016456378 2 
CUNI-Kocmi.5618 1470 24.3333333333333 -0.849999937033826 3 
CUNI-Kocmi.5618 865 49.5 -0.18925477367452 2 
CUNI-Kocmi.5618 1498 50.3333333333333 -0.106829307341882 3 
CUNI-Kocmi.5618 1391 57 0.14827208900577 2 
CUNI-Kocmi.5618 1638 31.5 -0.92012030252213 2 
CUNI-Kocmi.5618 1520 54 -0.137937150232706 2 
CUNI-Kocmi.5618 1393 40 -0.771412652221388 3 
CUNI-Kocmi.5618 1652 80.5 0.132007321635096 2 
CUNI-Kocmi.5618 652 38 -0.730604861165123 2 
CUNI-Kocmi.5618 797 46.5 -0.497759986048993 2 
CUNI-Kocmi.5618 695 81.6666666666667 0.675382859545611 3 
CUNI-Kocmi.5618 1313 73.6666666666667 0.305169629016744 3 
CUNI-Kocmi.5618 874 68.5 0.367524642591799 2 
CUNI-Kocmi.5618 941 44 -0.203308245260121 1 
CUNI-Kocmi.5618 1418 30 -0.514421918147398 4 
CUNI-Kocmi.5618 409 83.5 0.851099912319764 2 
CUNI-Kocmi.5618 271 86 0.66650895973076 2 
CUNI-Kocmi.5618 320 97.5 1.10777293498346 2 
CUNI-Kocmi.5618 203 43 -0.53652476053047 2 
CUNI-Kocmi.5618 194 71.5 0.608139537561971 2 
CUNI-Kocmi.5618 650 47.5 -0.571593671670804 2 
CUNI-Kocmi.5618 729 62.5 0.104627053826896 2 
CUNI-Kocmi.5618 1064 79 0.638534808427153 2 
CUNI-Kocmi.5618 27 90.5 0.948251100578831 2 
CUNI-Kocmi.5618 356 53 -0.231331569482416 1 
CUNI-Kocmi.5618 1056 72.5 0.214434322013417 2 
CUNI-Kocmi.5618 771 87.5 0.596718362879917 2 
CUNI-Kocmi.5618 490 96 1.11411756537847 2 
CUNI-Kocmi.5618 1819 93 0.918786660780162 2 
CUNI-Kocmi.5618 1422 93.5 0.878327991362008 2 
CUNI-Kocmi.5618 1519 97 0.795552324199402 2 
CUNI-Kocmi.5618 163 84.5 0.470462672643881 2 
CUNI-Kocmi.5618 394 74 0.212127393895844 2 
CUNI-Kocmi.5618 1286 72.3333333333333 -0.159197770404007 3 
CUNI-Kocmi.5618 1786 12 -1.07456063717766 2 
CUNI-Kocmi.5618 1793 17.5 -0.792162590571625 2 
CUNI-Kocmi.5618 102 15.5 -1.00660249388829 2 
CUNI-Kocmi.5618 341 50.5 -0.0436753006699874 2 
CUNI-Kocmi.5618 1366 94.3333333333333 0.927099683430894 3 
CUNI-Kocmi.5618 1037 41.6666666666667 -0.943789502419128 3 
CUNI-Kocmi.5618 1513 72.6666666666667 0.371523450348339 3 
CUNI-Kocmi.5618 142 58.3333333333333 0.289796116349985 3 
CUNI-Kocmi.5618 158 33.3333333333333 -0.641638132838862 3 
CUNI-Kocmi.5618 1949 76 0.616603187124347 1 
CUNI-Kocmi.5618 1903 49.3333333333333 -0.504031524101415 3 
CUNI-Kocmi.5618 199 88.5 0.956629473744393 2 
CUNI-Kocmi.5618 278 83 0.596932820474555 2 
CUNI-Kocmi.5618 1980 74.3333333333333 0.550537330623365 3 
CUNI-Kocmi.5618 329 76.3333333333333 0.176527946616941 3 
CUNI-Kocmi.5618 321 96 1.57003047262171 1 
CUNI-Kocmi.5618 1143 43 -0.441739520576232 1 
CUNI-Kocmi.5618 335 74 0.481084174634132 1 
CUNI-Kocmi.5618 1527 95 1.19349991875068 1 
CUNI-Kocmi.5618 182 85.5 0.314782357833074 2 
CUNI-Kocmi.5618 63 39.6666666666667 -0.691956446719365 3 
CUNI-Kocmi.5618 1392 55.6666666666667 -0.505213128550506 3 
CUNI-Kocmi.5618 1807 79.3333333333333 0.667562135593017 3 
CUNI-Kocmi.5618 1185 98.5 1.00462629761907 2 
CUNI-Kocmi.5618 1537 74.5 0.375670445315792 2 
CUNI-Kocmi.5618 1432 61.6666666666667 -0.683244236174649 3 
CUNI-Kocmi.5618 1289 19.5 -1.42338484107548 2 
CUNI-Kocmi.5618 970 68.5 0.192613252589866 2 
CUNI-Kocmi.5618 368 70.5 0.526330625393994 2 
CUNI-Kocmi.5618 195 64 -0.113508768700956 2 
CUNI-Kocmi.5618 1437 6 -1.66374982604222 2 
CUNI-Kocmi.5618 1843 75.5 0.789330226768002 2 
CUNI-Kocmi.5618 671 87.5 0.971624119397737 2 
CUNI-Kocmi.5618 1609 32.5 -0.770039374774991 2 
CUNI-Kocmi.5618 1934 27 -0.960849198074928 2 
CUNI-Kocmi.5618 268 32.5 -0.487868683128013 2 
CUNI-Kocmi.5618 337 94 1.27309386067639 3 
CUNI-Kocmi.5618 1132 42.5 -1.05515745102481 2 
CUNI-Kocmi.5618 1529 96.5 1.07687216945183 2 
CUNI-Kocmi.5618 1521 88 1.12340098932766 1 
CUNI-Kocmi.5618 1800 73.5 0.268752319103774 2 
CUNI-Kocmi.5618 1216 53.5 -0.11962572590867 2 
CUNI-Kocmi.5618 1460 22 -1.70178183424567 1 
CUNI-Kocmi.5618 957 22 -0.983907682593325 2 
CUNI-Kocmi.5618 1400 36.5 -1.32858140260204 2 
CUNI-Kocmi.5618 1380 100 1.25976204263783 3 
CUNI-Kocmi.5618 153 37.5 -0.699030071191262 2 
CUNI-Kocmi.5618 981 41.3333333333333 -0.853647901098365 3 
CUNI-Kocmi.5618 1089 65 0.525914756041686 1 
CUNI-Kocmi.5618 591 22.5 -1.2231843957448 2 
CUNI-Kocmi.5618 76 41 -0.222423059193819 1 
CUNI-Kocmi.5618 1984 33 -0.727644745248113 2 
CUNI-Kocmi.5618 702 43 -0.120288510653787 2 
CUNI-Kocmi.5618 1612 50 0.301319601973113 2 
CUNI-Kocmi.5618 1072 61 0.40655786945351 2 
CUNI-Kocmi.5618 1312 53 0.336979599850564 1 
CUNI-Kocmi.5618 609 75 1.20499782801049 2 
CUNI-Kocmi.5618 1195 86 1.36545760635481 2 
CUNI-Kocmi.5618 552 55 0.522061400568807 1 
CUNI-Kocmi.5618 563 58.3333333333333 0.137283652915131 3 
CUNI-Kocmi.5618 747 51 0.00353097679149943 1 
CUNI-Kocmi.5618 1474 87 1.11149309983945 2 
CUNI-Kocmi.5618 424 25.3333333333333 -1.55210981627443 3 
CUNI-Kocmi.5618 302 99.5 1.55552177399251 2 
CUNI-Kocmi.5618 543 69 0.363905603737345 2 
CUNI-Kocmi.5618 845 71 1.25412464389099 1 
CUNI-Kocmi.5618 783 78 1.51331497772074 1 
CUNI-Kocmi.5618 1133 23 -0.617967690698485 1 
CUNI-Kocmi.5618 184 60.5 0.201145607369168 2 
CUNI-Kocmi.5618 398 87.5 1.2958721564588 2 
CUNI-Kocmi.5618 1050 18 -1.70907379415133 2 
CUNI-Kocmi.5618 688 80.5 0.694609014404769 2 
CUNI-Kocmi.5618 8 95.5 0.83548391642346 2 
CUNI-Kocmi.5618 730 60 0.429905939822068 2 
CUNI-Kocmi.5618 1549 76.5 0.909303457706291 2 
CUNI-Kocmi.5618 1604 49 0.367075378613004 1 
CUNI-Kocmi.5618 642 0 -1.8507413844608 1 
CUNI-Kocmi.5618 638 12.5 -1.61114163976139 2 
CUNI-Kocmi.5618 1963 65 -0.0880046377393935 2 
CUNI-Kocmi.5618 43 50 -0.441611220292467 1 
CUNI-Kocmi.5618 340 83 1.16704749338804 2 
CUNI-Kocmi.5618 219 45.6666666666667 -0.173020248973641 3 
CUNI-Kocmi.5618 500 100 1.58772389785414 2 
CUNI-Kocmi.5618 868 87 1.05675225646365 2 
CUNI-Kocmi.5618 1767 37 -0.747095060212602 1 
CUNI-Kocmi.5618 1057 66.5 0.182085129203488 2 
CUNI-Kocmi.5618 1377 29 -0.753789863026922 1 
CUNI-Kocmi.5618 1204 76 0.678239903211041 2 
CUNI-Kocmi.5618 1713 45.5 -0.393629182708141 2 
CUNI-Kocmi.5618 1947 73 0.639666659004072 2 
CUNI-Kocmi.5618 1587 35 -0.435527008781086 1 
CUNI-Kocmi.5618 1081 24.5 -0.970384378956007 2 
CUNI-Kocmi.5618 1909 56 0.240318583517593 1 
CUNI-Kocmi.5618 322 18.5 -1.43162381005694 2 
CUNI-Kocmi.5618 376 65 0.247667630364498 2 
CUNI-Kocmi.5618 15 90.5 0.772491153663319 2 
CUNI-Kocmi.5618 773 19 -1.5119097062555 1 
CUNI-Kocmi.5618 1636 7.33333333333333 -1.38068971165595 3 
CUNI-Kocmi.5618 738 27 -0.760935532476958 2 
CUNI-Kocmi.5618 1016 61 0.883852738419931 1 
CUNI-Kocmi.5618 875 89 0.766163419012275 1 
CUNI-Kocmi.5618 1062 99.5 0.9171715254987 2 
CUNI-Kocmi.5618 446 31.6666666666667 -1.57318020600945 3 
CUNI-Kocmi.5618 924 33 -0.774490026797559 2 
CUNI-Kocmi.5618 1994 77 0.761506715045064 3 
CUNI-Kocmi.5618 554 47 -0.156237008324904 1 
CUNI-Kocmi.5618 523 32.6666666666667 -0.655600055981453 3 
CUNI-Kocmi.5618 953 82.5 1.14368278246592 2 
CUNI-Kocmi.5618 646 58.3333333333333 -0.0838054603543943 3 
CUNI-Kocmi.5618 294 58 -0.192002996005315 2 
CUNI-Kocmi.5618 1616 40.5 -0.359811377943228 2 
CUNI-Kocmi.5618 177 64.5 0.158464188137399 2 
CUNI-Kocmi.5618 1780 50.5 -0.480891361866685 2 
CUNI-Kocmi.5618 1109 67.6666666666667 0.116239736867923 3 
CUNI-Kocmi.5618 1272 47 0.13902603682885 1 
