SYS SID RAW.SCR Z.SCR N 
online-G.0 94 11 -1.48672245753117 1 
online-G.0 1983 69.6 0.027778622761133 5 
online-G.0 2726 41.5 -1.34282403949363 2 
online-G.0 927 48 -0.862798690593718 2 
online-G.0 571 87 0.777646153076085 1 
online-G.0 1139 99.5 1.36366405656148 2 
online-G.0 2965 49 -0.662881465134271 1 
online-G.0 301 57.6666666666667 -0.278634078375763 3 
online-G.0 160 73.5 0.22098562704115 4 
online-G.0 925 75 0.286689725880716 2 
online-G.0 1784 83.3333333333333 0.650460220543393 3 
online-G.0 793 99 0.7427408488779 2 
online-G.0 788 87.5 0.250608297494533 2 
online-G.0 1087 68 -0.435134110678883 3 
online-G.0 2352 41.6666666666667 -0.776933640990133 3 
online-G.0 2448 90.5 0.466232209515561 2 
online-G.0 2553 88.5 0.495387212606116 2 
online-G.0 1175 94.3333333333333 0.510682876003719 3 
online-G.0 1059 94 0.554039593462907 1 
online-G.0 95 1 -2.96086452746855 2 
online-G.0 1822 56 -0.830474615114159 1 
online-G.0 1752 77 0.08160067310968 2 
online-G.0 478 99.5 0.886464157241998 2 
online-G.0 6 86 0.312965690631719 3 
online-G.0 2559 70 -0.164822819869024 1 
online-G.0 1567 90 0.555391073038577 2 
online-G.0 2029 79.5 -0.000615496233030505 2 
online-G.0 1426 84.6666666666667 0.104131604994732 3 
online-G.0 1385 50.5 -0.337281030168487 2 
online-G.0 1311 80.5 0.288298616739281 2 
online-G.0 737 51.5 -0.798282939660178 2 
online-G.0 1171 90.3333333333333 0.471972902233309 3 
online-G.0 386 56 -0.816272721876061 2 
online-G.0 164 99.5 1.08610664178668 2 
online-G.0 2774 99.5 1.08610664178668 2 
online-G.0 972 99 1.03193827232833 2 
online-G.0 2139 86.5 0.735750562176276 2 
online-G.0 1185 77.4 0.467219388593278 5 
online-G.0 816 99.5 1.0955543287918 2 
online-G.0 1340 87.3333333333333 0.364269627233417 3 
online-G.0 1973 76 0.318274169042941 1 
online-G.0 555 79.25 0.110022217506446 4 
online-G.0 2778 80.5 0.436041162202894 2 
online-G.0 1151 34 -0.871474564364786 2 
online-G.0 1628 50.5 -0.627210414503996 2 
online-G.0 1327 62 -0.52923274513547 2 
online-G.0 451 80.5 0.161365765552259 2 
online-G.0 1411 69 0.267136593411717 2 
online-G.0 2795 85.5 0.499782871111001 2 
online-G.0 1345 38.3333333333333 -1.26075744926878 3 
online-G.0 2230 41.3333333333333 -1.33688355657074 3 
online-G.0 2542 99.5 0.760883159371933 2 
online-G.0 2094 90.5 0.405083576756271 2 
online-G.0 2735 68.5 -0.013231544991929 2 
online-G.0 437 98 0.883769779078191 1 
online-G.0 1289 64 -0.199783642594798 2 
online-G.0 355 75 0.624255435873754 2 
online-G.0 315 49.5 -0.702701554669169 2 
online-G.0 2631 27 -0.728253476990391 2 
online-G.0 2921 61.5 -0.0269469216180315 2 
online-G.0 1342 76.6666666666667 0.497529760710161 3 
online-G.0 1445 13 -1.42713380988361 1 
online-G.0 2849 17 -1.25756982394266 2 
online-G.0 787 92 0.84132636007945 3 
online-G.0 628 83 0.347181394257074 6 
online-G.0 1275 73.5 -0.211590960050835 2 
online-G.0 612 10 -1.38097474429304 3 
online-G.0 1201 84.5 0.496278643623298 4 
