SYS SID RAW.SCR Z.SCR N 
parfda.5779 1642 12 -0.973015976372708 2 
parfda.5779 1512 38.5 -0.451960914618176 2 
parfda.5779 383 25.3333333333333 -0.516655387666538 3 
parfda.5779 132 23.5 -0.916392943076434 2 
parfda.5779 560 19.6666666666667 -0.714342853484127 3 
parfda.5779 891 14 -1.21628927152924 2 
parfda.5779 87 35.5 -0.787047585165026 2 
parfda.5779 523 12 -1.39674096297126 2 
parfda.5779 1759 89.5 1.11463331634228 2 
parfda.5779 450 43.5 -0.735099607566835 2 
parfda.5779 509 10.5 -0.906663513029834 2 
parfda.5779 596 21 -1.00877229011119 1 
parfda.5779 1836 23.5 -0.563891809825827 2 
parfda.5779 437 41 -0.228306133327641 2 
parfda.5779 51 49.5 -0.394726810660688 2 
parfda.5779 1890 8 -1.39568879769564 1 
parfda.5779 876 28 -1.0951174260302 2 
parfda.5779 1376 12.5 -1.19374195504375 2 
parfda.5779 330 78.5 0.716184728126889 2 
parfda.5779 308 4 -1.10102482233134 1 
parfda.5779 1240 31 -0.293677845232781 1 
parfda.5779 1051 0 -1.00797598474198 1 
parfda.5779 1911 39.3333333333333 -0.151053723070193 3 
parfda.5779 285 30.5 -0.418457330112482 2 
parfda.5779 1935 56.5 -0.281869769663309 2 
parfda.5779 1453 35 -1.35048720559403 1 
parfda.5779 1158 21 -1.00877229011119 1 
parfda.5779 16 5 -0.883611611055893 1 
parfda.5779 452 4 -0.908484485793111 1 
parfda.5779 718 39.5 -0.704070133827026 2 
parfda.5779 175 20.5 -1.12842025471057 2 
parfda.5779 1281 12 -1.51240132016578 3 
parfda.5779 1997 25 -0.366878970945963 2 
parfda.5779 872 60.5 0.544320795252593 2 
parfda.5779 71 0 -1.14569961647783 2 
parfda.5779 1286 35.5 -0.442436871751898 2 
parfda.5779 1358 53 -0.593172810730304 1 
parfda.5779 524 10.5 -1.59762549636923 2 
parfda.5779 1343 59 -0.340734679109062 1 
parfda.5779 1530 23 -1.85536346883651 1 
parfda.5779 682 14 -0.992891765811223 2 
parfda.5779 811 30 -0.740907015629641 1 
parfda.5779 230 41 -0.45457555703162 2 
parfda.5779 1901 12.5 -1.01659458254666 2 
parfda.5779 797 0 -1.00797598474198 1 
parfda.5779 1210 28 -0.383383064910398 1 
parfda.5779 1596 38 -0.888206461135443 2 
parfda.5779 333 30 -1.05848330528216 2 
parfda.5779 585 71.5 0.320742651785223 2 
parfda.5779 1119 40 -0.618278654144526 2 
parfda.5779 229 52.5 -0.0088736938978875 2 
parfda.5779 949 34 -0.452592725806514 2 
parfda.5779 140 38 -0.419654370471884 2 
parfda.5779 1574 19.5 -0.843754913192221 2 
parfda.5779 819 63.5 0.497048894469067 2 
parfda.5779 1306 5 -1.33411153483065 2 
parfda.5779 1580 49 0.0469482803946335 2 
parfda.5779 555 24.5 -0.63870856649174 2 
parfda.5779 1608 58 -0.424272301680035 2 
parfda.5779 931 69 0.542656131717258 2 
parfda.5779 232 36.3333333333333 -0.251089047854831 3 
parfda.5779 1618 85 0.905432049225132 1 
parfda.5779 1071 47 -0.461862681824951 1 
parfda.5779 19 11 -1.65334359330785 1 
parfda.5779 899 91 0.781708473873265 1 
parfda.5779 809 77 0.270543536282853 1 
parfda.5779 133 33 -0.93152317040075 1 
parfda.5779 849 43 -0.607674500997778 1 
parfda.5779 1910 24 -1.22298697286342 1 
parfda.5779 1221 24 -1.22298697286342 1 
parfda.5779 1377 19 -1.4341654974587 1 
parfda.5779 870 72 0.444602229423771 1 
parfda.5779 1312 10 -1.64968396440088 1 
parfda.5779 1777 38 -0.575711420508963 1 
parfda.5779 571 44 -0.0769954071544002 1 
parfda.5779 207 18 -1.00904337464457 1 
parfda.5779 1383 24 -0.793955382146836 1 
parfda.5779 1651 27 -0.68811264021825 1 
parfda.5779 1947 62 0.459537464217909 1 
parfda.5779 1707 50 -0.365296047025824 1 
parfda.5779 536 26 -1.23550004459795 1 
parfda.5779 138 56 -0.147745047632791 1 
parfda.5779 197 42 -0.655364046216534 1 
parfda.5779 392 83 0.735526324242716 1 
parfda.5779 790 29 -0.999079053033953 1 
parfda.5779 1891 25 -1.1872272348193 1 
parfda.5779 221 57 0.502906766398657 1 
parfda.5779 1083 1 -1.30161663859155 1 
parfda.5779 626 23 -0.622006277746251 1 
parfda.5779 1594 15 -0.869137318053633 1 
parfda.5779 261 64 -0.185534337748775 1 
parfda.5779 1201 32 -1.02387634187543 1 
parfda.5779 196 65 0.338433739714559 1 
parfda.5779 150 43 -0.569772981345434 1 
parfda.5779 1287 26 -1.15904210258961 1 
parfda.5779 980 36 -0.778821483377515 1 
parfda.5779 1992 49 0.0777404514789912 1 
parfda.5779 496 23 -0.762990505883985 1 
parfda.5779 148 34 -0.407296639307341 1 
parfda.5779 745 40 -0.213281802992808 1 
parfda.5779 1473 49 -0.66751017748083 1 
parfda.5779 1481 39 -1.01453876257241 1 
parfda.5779 1877 9 -1.18256623920731 1 
parfda.5779 968 3 -1.38118951507451 1 
parfda.5779 1165 4 -1.34808563576331 1 
parfda.5779 881 47 -0.488754286713563 1 
parfda.5779 165 20 -1.62375076822447 1 
parfda.5779 399 54 -0.19449593965518 1 
parfda.5779 1349 35 -0.993197167385077 1 
parfda.5779 418 41 -0.74097572704932 1 
parfda.5779 1143 63 0.183836220848456 1 
parfda.5779 947 25 -0.696278520676767 1 
parfda.5779 893 14 -1.02305241274989 1 
parfda.5779 965 73 0.72964391746048 1 
parfda.5779 1403 48 -0.271292392597328 1 
parfda.5779 903 37 -0.642181258108979 1 
parfda.5779 1504 9 -1.04775028715625 1 
parfda.5779 419 26 -0.530214500317676 1 
parfda.5779 825 35 -0.256224966109017 1 
parfda.5779 572 14 -0.895533879262554 1 
parfda.5779 1710 28 -1.32824153755315 1 
parfda.5779 475 59 -0.215529157551099 1 
parfda.5779 820 48 -0.610362582713116 1 
parfda.5779 1869 14 -1.83075680594117 1 
parfda.5779 1029 56 -0.323211000777104 1 
parfda.5779 40 43 -0.789832321423123 1 
parfda.5779 1004 43 -0.833366360842963 1 
parfda.5779 49 31 -1.38381747623813 1 
parfda.5779 714 53 -0.387607601986986 1 
parfda.5779 56 76 0.653884539275574 1 
parfda.5779 1149 44 -0.398072135137242 1 
parfda.5779 1610 26 -1.05702104572996 1 
parfda.5779 1796 39 -0.665682784004532 1 
parfda.5779 224 42 -0.542885058873323 1 
parfda.5779 43 32 -0.952210809310687 1 
parfda.5779 1087 48 -0.68858819609506 1 
parfda.5779 422 76 0.534134711749625 1 
parfda.5779 1892 81 0.752478088150461 1 
parfda.5779 976 43 -0.271313900049206 1 
parfda.5779 1965 47 -0.136412063057166 1 
parfda.5779 1276 74 0.774175336639103 1 
parfda.5779 1433 6 -1.51915589222557 1 
parfda.5779 1768 31 -0.617628291428722 1 
parfda.5779 1292 37 -0.349710268985229 1 
parfda.5779 836 51 0.275431783382921 1 
parfda.5779 1062 28 0.108037106478203 1 
