SYS SID RAW.SCR Z.SCR N 
online-B.0 2486 24 -0.497569633701616 1 
online-B.0 1529 88 0.976350874110724 1 
online-B.0 261 75 0.461946971288744 1 
online-B.0 1597 94 0.892422457271084 1 
online-B.0 515 99 1.39970341417945 1 
online-B.0 1229 87 1.06476251447995 1 
online-B.0 852 55 -0.329443648437379 1 
online-B.0 1355 100 0.965081154418621 1 
online-B.0 1036 100 1.4511852459464 1 
online-B.0 2861 77 0.541086033261356 1 
online-B.0 1454 93 1.17419852904225 1 
online-B.0 1611 60 0.645325959041558 1 
online-B.0 656 47 0.223876106711103 1 
online-B.0 2018 62 -0.172016693066975 1 
online-B.0 2519 47 -0.125000067536969 3 
online-B.0 1322 76 0.748966845761089 1 
online-B.0 756 86 1.03605381732369 1 
online-B.0 612 60 0.289627691260929 1 
online-B.0 1135 48 -0.0223569314681314 1 
online-B.0 1199 100 1.22623880039538 2 
online-B.0 1385 73 0.850538067584469 1 
online-B.0 256 28 -1.33309652723575 1 
online-B.0 1029 100 1.72612100140087 1 
online-B.0 2876 78 0.791360089873013 1 
online-B.0 2557 85 1.06540867634575 1 
online-B.0 2856 76 0.673601793604839 2 
online-B.0 24 95 1.50074965716898 1 
online-B.0 593 76 0.811582979505467 1 
online-B.0 155 24 -0.497569633701616 1 
online-B.0 731 97 1.33247665298748 1 
online-B.0 215 50 -0.52729130336891 1 
online-B.0 2302 16 -0.781119694999984 1 
online-B.0 531 42 -0.0690834517964064 1 
online-B.0 430 5 -1.16669623299293 1 
online-B.0 885 88.5 0.878776106711751 2 
online-B.0 2154 75 0.630067695522518 1 
online-B.0 579 49 -0.50181885461788 1 
online-B.0 2873 0 -1.19610163814797 1 
online-B.0 2975 94 1.56315633280526 1 
online-B.0 1700 1 -1.16674782994634 1 
online-B.0 2898 46 0.164367913301397 1 
online-B.0 900 58 0.423339002077194 1 
online-B.0 1314 75 0.00257796853307564 1 
online-B.0 2932 81 0.233578733145607 1 
online-B.0 1778 100 0.965081154418621 1 
online-B.0 992 98 1.02547735106334 1 
online-B.0 2166 90 1.16137552266631 1 
online-B.0 395 89 1.13489464583151 1 
online-B.0 1281 50 0.102140449274556 1 
online-B.0 2657 91 1.1878563995011 1 
online-B.0 501 50 0.102140449274556 1 
online-B.0 1024 96 0.958949904167213 1 
online-B.0 444 88 1.09347121163621 1 
online-B.0 1594 85 1.45580644429243 1 
online-B.0 2964 98 1.36545523893923 1 
online-B.0 721 38 -1.00212567520458 1 
online-B.0 1684 32 -1.23954286112242 1 
online-B.0 2925 15.5 -0.797329304705002 2 
online-B.0 734 60 0.187661680349729 2 
online-B.0 1598 11 -0.988704971177282 1 
online-B.0 76 19 -0.751383288756411 1 
online-B.0 2718 97 1.56250311484708 1 
online-B.0 1823 49 0.138573020321856 1 
online-B.0 1640 47 0.079242599716638 1 
online-B.0 2116 79 0.833849222215188 1 
online-B.0 166 79 0.80420408785181 1 
online-B.0 2544 100 1.51785300183092 1 
online-B.0 948 100 1.51785300183092 1 
online-B.0 1349 89 1.18174441392423 1 
online-B.0 727 61.5 0.609157566252278 2 
online-B.0 2687 50 0.271588771933532 1 
online-B.0 896 57.5 0.0961421256193765 2 
online-B.0 724 3 -1.1344196835791 1 
online-B.0 364 45 0.134163550583246 1 
online-B.0 2064 76 0.0410780959684975 1 
online-B.0 1175 61 -0.53642381556283 1 
online-B.0 1765 78 0.118078350839341 1 
online-B.0 329 12 -0.842906793849128 1 
online-B.0 860 57 0.395811919557056 1 
online-B.0 2197 44 -0.00975303119118868 1 
online-B.0 2889 75 0.786406967713024 1 
online-B.0 2747 100 1.50479599439535 1 
online-B.0 1364 49 0.25498100145585 1 
online-B.0 7 79 0.156578478274763 1 
online-B.0 2213 81.5 0.252828796863317 2 
online-B.0 1955 94.5 0.753330453523801 2 
online-B.0 2357 2 -1.1181776190505 1 
online-B.0 2433 50 0.271588771933532 1 
online-B.0 1704 60 0.565126853949834 1 
online-B.0 1274 47 0.183527347328642 1 
online-B.0 2617 100 1.50479599439535 1 
online-B.0 2632 21 -0.815301719897246 1 
online-B.0 705 52 0.163707199823961 1 
online-B.0 1368 80.5 0.525581528990617 2 
online-B.0 1545 30 -1.2481182625514 1 
online-B.0 1909 40 -0.823226939129644 1 
online-B.0 2669 67 0.672546805768816 1 
online-B.0 448 75 0.461946971288744 1 
online-B.0 2412 68 0.184960254384601 1 
