SYS SID RAW.SCR Z.SCR N 
tbtk-syscomb 230 25 -0.373170602285066 1 
tbtk-syscomb 770 55.5 0.573276914717632 2 
tbtk-syscomb 2608 49 0.371574984864598 1 
tbtk-syscomb 520 56 0.588792447783249 1 
tbtk-syscomb 2462 29 -0.249046337760122 1 
tbtk-syscomb 1129 20 -0.528325932941245 1 
tbtk-syscomb 865 50 0.402606050995834 1 
tbtk-syscomb 724 50 0.402606050995834 1 
tbtk-syscomb 144 65 0.361345446060789 1 
tbtk-syscomb 2587 5 -1.54597044550449 1 
tbtk-syscomb 2835 0 -1.70491343646826 1 
tbtk-syscomb 1852 48 -0.17906072321604 1 
tbtk-syscomb 2686 47 -0.210849321408794 1 
tbtk-syscomb 527 72 0.583865633410071 1 
tbtk-syscomb 1577 25 -0.910198481649396 1 
tbtk-syscomb 587 60 0.202402455097016 1 
tbtk-syscomb 2016 65 0.361345446060789 1 
tbtk-syscomb 1502 6.5 -1.13007522447172 2 
tbtk-syscomb 1223 50 0.173511947751027 1 
tbtk-syscomb 1064 12 -0.965253857868842 1 
tbtk-syscomb 2488 63 0.563089723357825 1 
tbtk-syscomb 1038 52 0.233446990152073 1 
tbtk-syscomb 32 10 -1.10083938160196 1 
tbtk-syscomb 853 96 1.79788036174674 1 
tbtk-syscomb 2621 24.5 -0.612101750455958 2 
tbtk-syscomb 384 57 0.483344664181633 1 
tbtk-syscomb 722 29 -0.460424554583061 1 
tbtk-syscomb 2931 39 -0.123364119309956 2 
tbtk-syscomb 2988 31 -0.39301246752844 1 
tbtk-syscomb 1540 44 0.0451660983265962 1 
tbtk-syscomb 2369 48 0.179990272435838 1 
tbtk-syscomb 1878 66 0.786699055927427 1 
tbtk-syscomb 25 49 0.213696315963149 1 
tbtk-syscomb 2714 49 0.213696315963149 1 
tbtk-syscomb 1766 19 -0.797484989856166 1 
tbtk-syscomb 1221 21.5 -0.687739036479325 2 
tbtk-syscomb 941 32 -0.327576448796885 1 
tbtk-syscomb 888 28 -0.464781244104481 1 
tbtk-syscomb 1366 22.5 -0.653437837652425 2 
tbtk-syscomb 2197 26 -0.533383641758279 1 
tbtk-syscomb 1816 3 -1.32231121477696 1 
tbtk-syscomb 718 24 -0.601986039412077 1 
tbtk-syscomb 304 36 -0.190371653489289 1 
tbtk-syscomb 1892 58 -0.40062105979758 1 
tbtk-syscomb 1551 70.5 0.170878312238911 2 
tbtk-syscomb 386 83 0.7423776842754 1 
tbtk-syscomb 2233 88 0.970977433089996 1 
tbtk-syscomb 1000 77 0.468057985697885 1 
tbtk-syscomb 2378 41 -1.17786020576721 1 
tbtk-syscomb 1403 48 -0.857820557426772 1 
tbtk-syscomb 872 86 0.879537533564158 1 
tbtk-syscomb 953 82 0.696657734512481 1 
tbtk-syscomb 2021 63 -0.172021310982984 1 
tbtk-syscomb 2336 94 1.32037747741177 1 
tbtk-syscomb 1402 88 1.03983636972326 1 
tbtk-syscomb 2188 52 -0.643410276407799 2 
tbtk-syscomb 1680 78 0.572267856909073 1 
tbtk-syscomb 2953 69 0.151456195376309 1 
tbtk-syscomb 257 76 0.478754154346237 1 
tbtk-syscomb 1790 32 -1.57854730203617 1 
tbtk-syscomb 1146 1 -0.65682134459427 1 
tbtk-syscomb 1248 0 -0.681814546443367 1 
tbtk-syscomb 1228 5 -0.556848537197882 1 
tbtk-syscomb 1760 0 -0.681814546443367 1 
tbtk-syscomb 2633 2 -0.631828142745173 1 
tbtk-syscomb 2843 6 -0.531855335348785 1 
tbtk-syscomb 205 8 -0.481868931650591 1 
tbtk-syscomb 1665 13 -0.356902922405106 1 
tbtk-syscomb 1070 81 0.48961166132899 1 
tbtk-syscomb 2403 53 -0.549352076239159 1 
tbtk-syscomb 671 73 0.192764879166662 1 
tbtk-syscomb 1933 77 0.341188270247826 1 
tbtk-syscomb 702 23 -1.66252750934789 1 
tbtk-syscomb 1842 78 0.378294118018117 1 
tbtk-syscomb 1032 3 -2.40464446475371 1 
tbtk-syscomb 1820 17 -1.88516259596964 1 
tbtk-syscomb 1435 74 0.229870726936953 1 
tbtk-syscomb 300 72 0.726865215327162 1 
tbtk-syscomb 1277 19 -1.15510139006315 2 
tbtk-syscomb 1489 82 1.08195325408005 2 
tbtk-syscomb 2282 100 1.72111172383525 1 
tbtk-syscomb 1658 80 1.01093564632947 1 
tbtk-syscomb 1625 27.5 -0.853276557123191 2 
tbtk-syscomb 2003 20 -1.11959258618786 1 
tbtk-syscomb 2120 52 0.0166891378213857 1 
tbtk-syscomb 1774 42 -0.338398900931502 1 
tbtk-syscomb 2046 26 -0.906539762936124 1 
tbtk-syscomb 2170 70 0.198213046657727 2 
tbtk-syscomb 688 53.5 -0.573274999485675 2 
tbtk-syscomb 2476 97 1.46064803125602 1 
tbtk-syscomb 1458 65 -0.0355712097493643 1 
tbtk-syscomb 1904 68 0.104699344094891 1 
tbtk-syscomb 605 34 -1.48503359947333 1 
tbtk-syscomb 1553 40 -1.20449249178482 1 
tbtk-syscomb 2942 57 -0.40962602000071 1 
tbtk-syscomb 1853 69 0.151456195376309 1 
tbtk-syscomb 981 72 -0.390705874001214 2 
tbtk-syscomb 1608 73 -0.311828457394363 1 
tbtk-syscomb 1304 64 -1.02172520685602 1 
tbtk-syscomb 1929 66 -0.863970373642322 1 
tbtk-syscomb 2913 59 -0.316112317437874 1 
tbtk-syscomb 2362 66 0.011185641532054 2 
tbtk-syscomb 2094 94 1.32037747741176 2 
tbtk-syscomb 2535 44 -1.01746508665915 1 
tbtk-syscomb 1508 93 1.27362062613035 1 
tbtk-syscomb 523 62 -0.175841763593619 1 
tbtk-syscomb 2999 67 0.0579424928134723 1 
tbtk-syscomb 1961 70 0.198213046657727 1 
tbtk-syscomb 2323 74 0.3852404517834 1 
tbtk-syscomb 694 59 -0.316112317437874 1 
tbtk-syscomb 2054 3 -0.73734819339473 1 
tbtk-syscomb 1436 1 -0.788446474295265 1 
tbtk-syscomb 763 2 -0.762897333844997 1 
tbtk-syscomb 2524 1 -0.788446474295265 1 
tbtk-syscomb 1261 26 -0.149717963038569 1 
tbtk-syscomb 2124 2 -0.762897333844997 1 
tbtk-syscomb 1020 64 0.821149374071608 1 
tbtk-syscomb 2185 1 -0.788446474295265 1 
tbtk-syscomb 85 2 -0.762897333844997 1 
tbtk-syscomb 1099 16 -0.405209367541248 1 
tbtk-syscomb 2698 98 0.633666769383933 1 
tbtk-syscomb 1575 99 0.681074738663569 1 
tbtk-syscomb 541 94 0.44403489226539 1 
tbtk-syscomb 1253 99.5 0.704778723303387 2 
tbtk-syscomb 2825 99 0.681074738663569 2 
tbtk-syscomb 2980 99 0.681074738663569 2 
tbtk-syscomb 876 99 0.681074738663569 1 
tbtk-syscomb 2975 100 0.728482707943205 1 
tbtk-syscomb 910 99 0.681074738663569 1 
tbtk-syscomb 254 98 0.633666769383933 1 
tbtk-syscomb 2984 99 0.681074738663569 1 
tbtk-syscomb 1937 91 0.301810984426482 1 
tbtk-syscomb 2029 99 0.681074738663569 1 
tbtk-syscomb 1519 14 -0.33858372597922 1 
tbtk-syscomb 2893 6 -0.564824678815617 1 
tbtk-syscomb 2158 3 -0.649665036129266 1 
tbtk-syscomb 2187 100 2.09350651701205 1 
tbtk-syscomb 895 100 2.09350651701205 1 
tbtk-syscomb 1731 7 -0.536544559711068 1 
tbtk-syscomb 1889 2 -0.677945155233816 1 
tbtk-syscomb 799 2 -0.677945155233816 1 
tbtk-syscomb 2494 3 -0.649665036129266 1 
tbtk-syscomb 167 2 -0.677945155233816 1 
tbtk-syscomb 1381 92 0.854065241618555 1 
tbtk-syscomb 2915 71.5 -0.00481812620976851 2 
tbtk-syscomb 1473 92 0.854065241618555 1 
tbtk-syscomb 892 76 0.183717247215961 1 
tbtk-syscomb 2831 76 0.183717247215961 1 
tbtk-syscomb 2014 50 -0.905598243688254 1 
