SYS SID RAW.SCR Z.SCR N 
online-B 1673 63 -0.00167034755589725 2 
online-B 1360 59 -0.135298152027685 1 
online-B 2340 72 0.298992212505625 1 
online-B 2009 83 0.666468674803041 1 
online-B 996 68 0.165364408033837 1 
online-B 2635 66 0.0985505057979435 1 
online-B 2087 7 -1.87245961016092 2 
online-B 214 71 0.265585261387678 1 
online-B 1353 5 -1.93927351239682 1 
online-B 2734 93 1.00053818598251 1 
online-B 1874 59 -0.135298152027685 1 
online-B 2147 40 -0.770030223268676 1 
online-B 703 77 0.248401679337522 1 
online-B 2056 63.5 -0.284733880448892 2 
online-B 1267 64.5 -0.24524235750175 2 
online-B 2746 84 0.524842339967515 1 
online-B 1486 76 0.20891015639038 1 
online-B 740 48 -0.89685248612959 1 
online-B 1992 60 -0.422954210763888 1 
online-B 2782 84 0.524842339967515 1 
online-B 973 80.5 0.386622009652518 2 
online-B 2005 40 -1.21278466970672 1 
online-B 1007 53 -0.699394871393881 1 
online-B 2583 73 0.0904355875489549 1 
online-B 680 46 -0.975835532023873 1 
online-B 1134 96 0.998740615333216 1 
online-B 1811 84 0.524842339967515 1 
online-B 1680 93 0.880266046491791 1 
online-B 2328 94 0.919757569438932 1 
online-B 1911 88 1.14805977897353 1 
online-B 813 6 -1.12587504894506 1 
online-B 135 98 1.42536890432946 1 
online-B 2113 50 0.0942851026210149 1 
online-B 316 34 -0.349409497948467 2 
online-B 1204 78 0.870750653617609 1 
online-B 2125 9 -1.04268231133828 1 
online-B 1291 75 0.787557916010831 1 
online-B 761 88 1.13997996114302 1 
online-B 819 87 1.10867902865694 1 
online-B 158 37 -0.456367595647042 1 
online-B 1739 85 1.04607716368478 1 
online-B 502 90 1.20258182611518 1 
online-B 1332 61 0.294854784018871 1 
online-B 2846 57 0.169651054074552 1 
online-B 2217 34 -0.550270393105281 1 
online-B 1209 28.5 -0.722425521778719 2 
online-B 2536 40 -0.362464798188803 1 
online-B 2668 98 1.45298928600382 1 
online-B 2517 79 0.858271568768305 1 
online-B 2011 100 0.857642933605859 1 
online-B 2470 100 0.857642933605859 1 
online-B 2861 76 -0.715631332019212 1 
online-B 2384 86.5 -0.0273238408082435 2 
online-B 2112 88.5 0.103782347993846 2 
online-B 150 90 0.202111989595413 1 
online-B 2429 80 -0.453418954415034 1 
online-B 2256 91 0.267665083996457 1 
online-B 2413 95 0.529877461600636 1 
online-B 2848 74 -0.846737520821301 2 
online-B 1644 52 -2.28890559764428 1 
online-B 1381 85 -0.125653482409811 1 
online-B 2925 79 -0.518972048816079 1 
online-B 1455 74 -0.846737520821302 1 
online-B 498 87 0.00545270639227881 1 
online-B 1622 23 -1.61533331093811 1 
online-B 82 87 0.624189222857687 1 
online-B 475 59 -0.355601885677974 2 
online-B 1471 92 0.799151920810483 1 
online-B 2325 89 0.694174302038805 1 
online-B 1153 78 0.309256366542653 2 
online-B 2421 71 0.0643085894087379 1 
online-B 169 32 -1.30040045462307 1 
online-B 2449 71 0.0643085894087379 1 
online-B 754 89 0.694174302038805 1 
online-B 2720 91 0.764159381219924 1 
online-B 844 16 -1.67147622342483 1 
online-B 1695 87 0.800915690391066 1 
online-B 1890 68 0.139289685285403 1 
online-B 421 50 -0.48751389849891 1 
online-B 471 59 -0.174112106606754 1 
online-B 870 87 0.800915690391066 1 
online-B 460 76 0.417869055856208 1 
online-B 2722 46 -0.626803583784313 1 
online-B 2823 45 -0.661626005105663 1 
online-B 1191 87 0.800915690391066 1 
online-B 497 61 -0.104467263964052 1 
online-B 1242 69 0.174112106606754 1 
online-B 2433 32 -1.11431748228322 1 
online-B 293 75 0.699141198112644 1 
online-B 732 92 1.15910251266044 1 
online-B 747 9 -1.08659096424937 1 
online-B 859 50 0.0227275002482439 1 
online-B 1641 2 -1.2759867996514 1 
online-B 343 86 0.996763225172979 1 
online-B 2091 74 0.672084650198068 1 
online-B 1390 5 -1.19481715590768 1 
online-B 2834 4 -1.22187370382225 1 
online-B 1985 50 0.0227275002482439 1 
online-B 599 7 -1.14070406007852 1 
online-B 2835 22 -0.734855841359884 1 
online-B 895 65 0.428575718966884 1 
online-B 696 51 0.0497840481628199 1 
online-B 2003 76 0.0171142297040793 1 
online-B 433 98 1.15806287664271 1 
online-B 2273 78 0.120836833971227 2 
online-B 60 99 1.20992417877628 1 
online-B 1795 9 -3.45759301324538 1 
online-B 1464 72 -0.190330978830217 1 
online-B 2081 61 -0.76080530229953 2 
online-B 30 39 -1.90175394923816 1 
online-B 2895 34 -2.16106045990603 1 
online-B 2324 78 0.120836833971227 1 
online-B 1654 8 -3.50945431537895 1 
online-B 353 56 -1.0201118129674 1 
online-B 1906 94 0.950617668108411 1 
online-B 511 88 0.639449855306967 1 
online-B 818 46 -1.53872483430314 1 
online-B 1526 45 -0.481539634649048 1 
online-B 2752 44 -0.515190203108101 1 
online-B 431 44 -0.515190203108101 1 
online-B 32 61 0.0568694606957995 1 
online-B 2097 55 -0.145033950058518 2 
online-B 1701 61 0.0568694606957995 1 
online-B 1304 82 0.763531398335912 1 
online-B 1203 32 -0.918997024616737 1 
online-B 161 29 -1.0199487299939 1 
online-B 1833 99 1.33559106213981 1 
online-B 1905 41 -0.61614190848526 1 
online-B 2936 85 0.864483103713071 1 
online-B 1942 70 0.0528764805414549 1 
online-B 2137 77 0.309025521226705 1 
online-B 1097 57 -0.422828880731152 1 
online-B 1825 20 -1.77675952435319 1 
online-B 1813 16 -1.92313040474476 1 
online-B 1382 79 0.382210961422491 1 
online-B 1729 73 0.162654640835133 1 
online-B 55 96 1.00428720308667 1 
online-B 1757 100 1.15065808347824 1 
online-B 1057 93 0.89450904279299 1 
online-B 2764 95 0.967694482988776 1 
online-B 2041 22 -1.7035740841574 1 
online-B 1213 12 -2.06950128513633 1 
online-B 1345 43 -0.935126962101652 1 
online-B 1227 62 -0.239865280241688 1 
online-B 280 97 1.04087992318456 1 
online-B 1827 78.5 -0.551748596016601 2 
online-B 731 92 0.333218178397502 1 
online-B 1531 52 -2.28890559764428 1 
online-B 2956 97 0.660983650402725 1 
online-B 2896 94 0.464324367199591 1 
online-B 964 96 0.595430556001681 1 
online-B 1034 95 0.529877461600636 1 
online-B 1535 59 -1.83003393683697 1 
online-B 2541 71 -1.04339680402444 1 
online-B 2231 93 0.398771272798547 1 
online-B 795 81 -0.387865860013989 1 
online-B 2905 75 0.0470669394945906 1 
online-B 2596 100 0.905952696695145 1 
online-B 2508 99 0.871597266407123 1 
online-B 2409 50 -0.811818817705964 1 
online-B 162 96 0.768530975543056 1 
online-B 2028 50 -0.811818817705964 1 
online-B 2839 94 0.699820114967012 1 
online-B 1967 75 0.0470669394945906 1 
