SYS SID RAW.SCR Z.SCR N 
online-B 2075 100 1.43405148584061 1 
online-B 1488 100 1.43405148584061 2 
online-B 260 50.5 0.11138039566303 2 
online-B 2851 24.5 -0.583355934531255 2 
online-B 845 100 1.43405148584061 1 
online-B 580 100 1.43405148584061 1 
online-B 530 50 0.0980200816208305 1 
online-B 2713 100 1.43405148584061 1 
online-B 1035 46.5 -0.359036965688969 2 
online-B 281 87.5 0.843376654598105 2 
online-B 1780 88 0.8629536428664 2 
online-B 1237 89 0.902107619402988 1 
online-B 401 27 -1.52543892586547 1 
online-B 2169 88 0.8629536428664 1 
online-B 553 77 0.395748355508622 1 
online-B 1942 50 -0.298998432445395 1 
online-B 1987 100 0.987569693395377 1 
online-B 454 98 0.936106968361746 1 
online-B 1290 100 0.987569693395377 1 
online-B 158 95 0.8589128808113 1 
online-B 2067 100 0.987569693395377 1 
online-B 200 93 0.807450155777669 1 
online-B 813 9 -1.35398429563483 1 
online-B 1603 39.5 -0.974112276770251 2 
online-B 2201 75 0.362480082891317 1 
online-B 172 82 0.626033505923175 1 
online-B 1576 62 -0.126976274167849 1 
online-B 2386 50 -0.578782142222463 1 
online-B 124 42 -0.879986054258873 1 
online-B 1839 56 -0.352879208195156 1 
online-B 1456 59 -0.239927741181503 2 
online-B 2249 50 -0.578782142222463 1 
online-B 2359 76 0.400130571895868 1 
online-B 1598 75 0.362480082891317 1 
online-B 1405 75 0.362480082891317 1 
online-B 688 23 -1.27500756486812 1 
online-B 487 93 1.04499580245105 1 
online-B 620 100 1.27699613918297 1 
online-B 2605 87 0.84613837096655 1 
online-B 1291 65 0.116994455523381 1 
online-B 2245 74 0.415280602750132 1 
online-B 676 84 0.671889379830532 1 
online-B 2909 97 0.978580459107109 1 
online-B 2992 76 0.483156407968023 1 
online-B 2208 2 -1.26262358176019 1 
online-B 1254 0 -1.30980682472581 1 
online-B 2966 50 -0.130225750585131 1 
online-B 1374 82 0.0230826867877474 1 
online-B 2515 95 0.633400436987509 1 
online-B 763 90 0.398662840756832 2 
online-B 2090 89 0.351715321510696 1 
online-B 1487 100 0.868138033218187 1 
online-B 1633 100 1.34625776366438 1 
online-B 446 50 -0.321554133838569 1 
online-B 1600 70 0.345570625162612 1 
online-B 1145 84 0.812557956463438 1 
online-B 1936 57 -0.0880604681881559 1 
online-B 51 71 0.378926863112671 1 
online-B 952 84 0.812557956463438 1 
online-B 2881 54 -0.964089950634435 1 
online-B 127 95 1.06293874665355 1 
online-B 1847 97 1.16181819530174 1 
online-B 2464 70 -0.17305436144888 2 
online-B 184 84 0.51910177908848 1 
online-B 2361 77 0.1730237088198 1 
online-B 2671 93 0.964059298005354 1 
online-B 1705 90 0.815740125033063 1 
online-B 2311 100 0.924924107998492 1 
online-B 1196 100 0.924924107998492 1 
online-B 574 66.5 -0.165174316500153 2 
online-B 1373 100 0.924924107998492 1 
online-B 2413 51 -0.66954821440251 2 
online-B 1131 47 -0.799709220312796 1 
online-B 987 90 0.599521593222777 1 
online-B 1229 76 0.143958072536776 1 
online-B 213 67 -0.148904190761367 1 
online-B 802 92 0.883176390319193 1 
online-B 2948 99 1.06205309571693 1 
online-B 2105 25 -0.828929218487674 1 
online-B 521 99 1.06205309571693 1 
online-B 1187 10 -1.21223644433996 1 
online-B 2532 100 1.08760691077374 1 
online-B 1777 62 0.116561938614626 1 
online-B 2968 86 0.729853499978279 1 
online-B 615 76 0.47431534941009 1 
online-B 1400 14.5 -0.965704147571268 2 
online-B 2920 93 1.19590907125806 1 
online-B 1706 8 -1.14469122938516 1 
online-B 307 75 0.700252537004203 2 
online-B 2676 3 -1.28237360001123 1 
online-B 1569 20 -0.81425353988259 1 
online-B 141 60.5 0.300973662188593 2 
online-B 2893 100 1.38866439013456 1 
online-B 2716 23 -0.731644117506947 1 
online-B 466 65 0.424887795752058 2 
online-B 2701 93 1.19590907125806 1 
online-B 1937 10 -1.08961828113473 1 
online-B 2469 68 0.507497218127702 1 
online-B 1927 51 -0.347006217940453 1 
online-B 210 73 0.382137697502715 1 
online-B 2650 73 0.382137697502715 1 
online-B 953 23 -1.27500756486812 1 
online-B 2448 73 0.382137697502715 1 
online-B 2244 25 -1.20872175437329 1 
online-B 1472 51 -0.347006217940453 1 
online-B 1614 100 1.27699613918297 1 
online-B 737 41.5 -0.421722738683536 2 
online-B 2313 73 0.598887761357289 1 
online-B 1235 96 1.34409542805376 1 
online-B 1766 96 1.34409542805376 1 
online-B 2223 90 1.14969342804599 1 
online-B 352 28.5 -1.09779907273282 2 
online-B 2556 53 -0.249984254867668 1 
online-B 1663 47 -0.457612373528522 1 
online-B 2867 98 1.30722663508874 1 
online-B 864 76 0.123583984495703 1 
online-B 1389 73.5 -1.53263145404869e-05 2 
online-B 2454 79 0.271903157467994 1 
online-B 1329 87 0.667420952060771 1 
online-B 2372 94 1.01349902232945 1 
online-B 2941 73 -0.024735188476589 1 
online-B 2355 75 0.0741442601716053 1 
online-B 2689 72.5 -0.0494550506386376 2 
online-B 1532 82 0.420222330440286 1 
online-B 1834 93 0.964059298005354 1 
online-B 1538 73 -0.024735188476589 1 
online-B 1303 51 -0.743488427733194 1 
online-B 1869 100 1.13827463832706 1 
online-B 2020 65 -0.205841837430264 1 
online-B 2050 58 -0.474665132581729 1 
online-B 2144 66 -0.167438509551483 2 
online-B 1249 76 0.216594769236323 1 
online-B 1216 93 0.869451343175594 1 
online-B 1457 10 -2.3180248707632 1 
online-B 518 98 1.0614679825695 1 
online-B 2094 97 1.02306465469072 1 
online-B 943 94 0.383080636769776 1 
online-B 769 93 0.335739974786363 1 
online-B 1738 86 0.00435534090247395 2 
online-B 378 89.5 0.170047657844418 2 
online-B 2165 50 -1.69990849050039 1 
online-B 2591 92 0.288399312802951 1 
online-B 1496 0 -1.50771500978411 1 
online-B 1638 11 -1.18398155072447 1 
online-B 863 18 -0.977969349504702 1 
online-B 1112 79 0.817279832553283 2 
online-B 2814 50 -0.0361992867857593 1 
online-B 1417 51 -0.00676897232579231 1 
online-B 1540 62 0.316964486733844 1 
online-B 2887 25 -0.771957148284934 1 
online-B 2804 68 0.493546373493646 1 
online-B 1207 39 -0.327673053325211 1 
online-B 1309 50 0.0055281102132517 1 
online-B 651 97 1.4292058089685 1 
online-B 139 44 -0.176217978989546 1 
online-B 702 16 -1.02436639526927 1 
online-B 2557 73 0.702221452157311 1 
online-B 2795 75 0.448423507997549 1 
online-B 1857 77 0.514709318492382 1 
online-B 541 1 -2.00415148031129 1 
online-B 1036 77 0.514709318492382 1 
online-B 2987 78 0.547852223739799 1 
online-B 2134 100 1.27699613918297 1 
online-B 1361 65 0.055351029308999 2 
online-B 316 95 0.998834483439664 1 
online-B 1034 90 0.841587241084553 1 
online-B 1154 22 -1.29697525494495 1 
online-B 2135 22.5 -1.28125053070944 2 
online-B 1320 78 0.464193859432287 1 
online-B 2679 71 0.244047720135132 1 
