SYS SID RAW.SCR Z.SCR N 
online-G 1906 78 0.00243572899310045 1 
online-G 2707 60 -0.565922086353129 1 
online-G 139 13 -2.04996749309051 1 
online-G 1695 92 0.444491807595723 2 
online-G 2681 99 0.665519846897035 1 
online-G 1856 100 0.697095281082936 1 
online-G 1305 99 0.665519846897035 2 
online-G 320 100 0.697095281082936 1 
online-G 2174 95 0.539218110153428 1 
online-G 352 100 0.697095281082936 1 
online-G 1004 87 0.286614636666215 1 
online-G 1248 95 0.539218110153428 1 
online-G 2540 98 0.633944412711133 1 
online-G 1432 25 -0.962299905237016 1 
online-G 2905 23.5 -1.00461740326855 2 
online-G 2808 25 -0.962299905237016 1 
online-G 692 68 -0.618031028871673 1 
online-G 1783 93 0.675873748017738 2 
online-G 1874 75 -0.255737691342638 1 
online-G 1610 78 -0.100469118115909 1 
online-G 986 76 -0.203981500267062 1 
online-G 1236 69 -0.566274837796097 1 
online-G 1026 76 -0.203981500267062 1 
online-G 2802 96 0.831142321244468 1 
online-G 1753 94 0.727629939093315 1 
online-G 1959 82 0.106555646186397 1 
online-G 1465 89 0.468848983715432 1 
online-G 2254 78 -0.100469118115909 1 
online-G 998 62 -0.221082869166021 2 
online-G 1603 50 -0.673041034411718 1 
online-G 1286 50 -0.673041034411718 1 
online-G 158 38 -1.12499919965741 2 
online-G 2613 84.5 0.626338690669662 2 
online-G 2921 26 -1.57695736490311 1 
online-G 170 75 0.268538476516819 1 
online-G 1363 74 0.230875296079677 1 
online-G 296 100 1.00754293269743 1 
online-G 2469 100 1.00754293269743 1 
online-G 2005 94 0.617895096411863 1 
online-G 106 100 1.00754293269743 1 
online-G 1151 90 0.489912031788227 1 
online-G 721 93 0.620177412764531 1 
online-G 2617 100 0.924129968375908 1 
online-G 2170 100 0.924129968375908 1 
online-G 2046 95 0.707021000082067 1 
online-G 2010 22 -2.462769937008 1 
online-G 2188 96 0.700045329107103 1 
online-G 1301 94 0.603907244052778 1 
online-G 97 96 0.700045329107103 1 
online-G 2039 85 0.171285861308314 1 
online-G 2777 72 -0.4536116915448 1 
online-G 541 96 0.700045329107103 1 
online-G 290 90 0.411631073944127 1 
online-G 2098 98 0.796183414161428 1 
online-G 2047 94 0.603907244052778 1 
online-G 2338 75 0.341047127335103 2 
online-G 1087 25 -1.33535440301833 1 
online-G 1812 76 0.37457515794217 1 
online-G 2964 62.5 -0.0780532552532555 2 
online-G 2725 24 -1.3688824336254 1 
online-G 864 25 -1.33535440301833 1 
online-G 814 25 -1.33535440301833 1 
online-G 783 81 -0.226341882206862 1 
online-G 382 86 0.0983646480311092 1 
online-G 2665 77 -0.486107106397238 1 
online-G 2568 86 0.098364648031109 2 
online-G 1833 73 -0.745872330587615 1 
online-G 2381 75 -0.615989718492427 1 
online-G 2197 84.5 0.672757320205679 2 
online-G 413 88 0.774734393428714 2 
online-G 1601 88 0.774734393428714 1 
online-G 1034 71 0.279417180631116 1 
online-G 1293 21 -1.17739815112653 1 
online-G 2180 16 -1.32307968430229 1 
online-G 2185 95 0.978688539874784 1 
online-G 1422 100 1.03433029966901 1 
online-G 1041 78 0.421806299865022 1 
online-G 445 76 0.366122299882841 1 
online-G 2040 88 0.700226299775927 1 
online-G 1189 85 0.616700299802656 1 
online-G 1364 64 0.0320182999897541 1 
online-G 1420 88 0.700226299775927 1 
online-G 2524 97 0.950804299695743 1 
online-G 2445 92 0.684977654007681 2 
online-G 2115 99 0.848735972930282 1 
online-G 997 83 0.474431243964336 1 
online-G 2658 100 0.872130018490654 1 
online-G 340 69 0.0137263547002513 1 
online-G 844 75 0.212179675667738 1 
online-G 2151 75 0.212179675667738 1 
online-G 171 68 -0.0193491987943295 2 
online-G 1789 50 -0.614709161696789 1 
online-G 240 49 -0.64778471519137 1 
online-G 1230 94 0.840615192064778 1 
online-G 1741 24 -1.4746735525559 1 
online-G 1803 72 0.112953015183995 1 
online-G 1559 90 0.866063558695489 2 
online-G 2182 40 -0.734201701274003 1 
online-G 2424 89 0.8340582534961 2 
online-G 826 80 0.546010506701591 1 
online-G 1843 58 -0.158106207684986 1 
online-G 2132 97 1.09010069509122 1 
online-G 1105 79 -0.0487129270403323 1 
online-G 2656 69 -0.566274837796097 1 
online-G 494 74 -0.307493882418215 1 
online-G 911 76 -0.203981500267062 1 
online-G 1354 73 -0.359250073493791 1 
online-G 682 100 0.444316498414654 2 
online-G 2818 98 0.290883551297621 1 
online-G 2294 99 0.367600024856137 2 
online-G 1991 91 -0.246131763611996 1 
online-G 1836 100 0.444316498414654 1 
online-G 2774 100 0.444316498414654 1 
online-G 2508 88 -0.476281184287546 1 
