SYS SID RAW.SCR Z.SCR N 
online-F 26 75 -1.38467590954291 1 
online-F 1716 94 0.493421715948607 1 
online-F 2166 94 0.493421715948607 1 
online-F 123 72 -1.68121763988367 2 
online-F 1068 93 0.394574472501685 2 
online-F 138 76 -1.28582866609599 1 
online-F 1145 97 0.789963446289373 1 
online-F 2142 82 -0.692745205414457 1 
online-F 921 97 0.789963446289373 1 
online-F 2990 88 0.860688440370384 1 
online-F 1179 29 -0.853135993711717 1 
online-F 2951 18 -1.17266258311685 1 
online-F 1314 42 -0.475513660778372 1 
online-F 2553 35 -0.678848763127094 2 
online-F 109 10 -1.40504555722968 1 
online-F 2422 79 0.599257594493453 1 
online-F 7 63 0.134491646267799 1 
online-F 2300 67 0.250683133324212 1 
online-F 2658 28 -0.88218386547582 1 
online-F 2574 56 -0.068843456080925 1 
online-F 697 31 -1.16492693923099 2 
online-F 2006 36 -1.00985235611024 2 
online-F 2970 94.5 0.878447579276743 2 
online-F 2111 56.5 -0.354433196593437 2 
online-F 1069 84 0.540721189355949 2 
online-F 1833 59 -0.231634284906008 2 
online-F 421 73.5 0.224116888827781 2 
online-F 1384 41.5 -0.800043577233967 2 
online-F 1685 51 -0.416142643804538 1 
online-F 1439 74 0.142193535211568 2 
online-F 1236 81 0.0019130471031755 2 
online-F 257 96 0.91871808808595 2 
online-F 2599 49.5 -1.31419894624328 2 
online-F 2029 94.25 0.662514292830152 4 
online-F 1192 100 1.04779948035784 2 
online-F 337 93.5 0.704888427158119 2 
online-F 2527 85.5 0.14712961340906 2 
online-F 2975 88.5 0.243940657612983 2 
online-F 2282 46.5 -1.47758688582615 2 
online-F 2337 57.5 -0.49013255097843 2 
online-F 2567 84 0.273752563671948 2 
online-F 485 65.75 -0.382439247641073 4 
online-F 704 76.5 -0.0115362991915574 2 
online-F 2171 74.75 -0.072533109996499 4 
online-F 1988 73.5 -0.139414479763713 2 
online-F 642 97 0.746525716341389 1 
online-F 301 74 -0.154791421498608 1 
online-F 70 51 -1.05610855933861 1 
online-F 2285 50 -1.09529626098382 1 
online-F 61 25 -2.07498880211425 1 
online-F 2380 48 -0.959744067564865 2 
online-F 364 88 0.629039992349591 2 
online-F 311 82 0.382404113349977 2 
online-F 2829 84.5 0.480489489371995 2 
online-F 278 69.5 -0.111696450677279 4 
online-F 1574 26 -1.84929341956341 4 
online-F 1023 87.5 0.599346526972383 2 
online-F 2243 64 -0.337560668098521 2 
online-F 1662 58 -1.03587313096301 1 
online-F 2673 50 -1.38956434085222 1 
online-F 2312 89 0.334680307357661 1 
online-F 254 60.5 -0.925344627872637 2 
online-F 2039 48 -1.47798714332452 1 
online-F 2443 74 -0.328490711184601 1 
online-F 993 100 0.373416752121426 1 
online-F 1226 100 0.373416752121426 1 
online-F 639 99 0.280023572438552 1 
online-F 40 99 0.280023572438552 1 
online-F 945 92 -0.373728685341567 1 
online-F 984 100 0.373416752121426 1 
online-F 2223 99 0.280023572438552 1 
online-F 1052 64 -0.876322496617202 1 
online-F 898 96 0.713828900703493 2 
online-F 544 79 -0.130939029123126 1 
online-F 931 95 0.664136669537221 1 
online-F 1076 97 0.763521131869764 1 
online-F 2179 93 0.564752207204678 1 
online-F 124 62 -0.975706958949745 1 
online-F 1935 96 0.713828900703493 1 
online-F 1163 49 -0.469979774833465 1 
online-F 982 88 0.892337141998833 1 
online-F 1304 9 -1.86722789466146 1 
online-F 2137 24 -1.34325984972596 1 
online-F 1496 93 1.06699315697733 1 
online-F 1610 15 -1.65764067668726 1 
online-F 2372 44 -0.644635789811965 1 
online-F 2756 26 -0.687681522044446 1 
online-F 563 82 1.22128270123892 1 
online-F 434 25 -0.721770168888792 1 
online-F 732 46 -0.00590858515753045 1 
online-F 2051 48 0.0622687085311611 1 
online-F 2007 39 -0.244529113067951 1 
online-F 2826 38 -0.535537139781809 2 
online-F 2584 15 -1.29633727659352 1 
online-F 1161 20 -1.13094594250402 1 
online-F 1761 74 0.655280465662609 1 
online-F 1573 84 0.387372640118438 1 
online-F 1015 80 0.168529477900397 1 
online-F 1647 66 -0.597421589862747 1 
online-F 2869 75 -0.105024474872154 1 
online-F 632 48 -0.582114642794334 1 
online-F 2836 49 -0.543716579285473 1 
online-F 441 42 -0.812503023847501 1 
online-F 2411 58 -0.198134007705723 1 
online-F 2789 50 -0.505318515776612 1 
online-F 2528 75 0.454633071944916 1 
online-F 1509 83 0.307345035042636 1 
online-F 597 44 -1.16972907052271 1 
online-F 1162 97 0.837576765245582 1 
online-F 357 61 -0.525876255276279 1 
online-F 1828 17 -2.19231883591411 1 
online-F 988 84 0.345218730057132 1 
online-F 62 20.5 -1.26843049617716 2 
online-F 1758 72 0.486652001220038 1 
online-F 923 51 -0.229012706456488 1 
online-F 1984 28 -1.01283595772126 1 
online-F 1324 39 -0.637963967985932 1 
online-F 1278 32 -0.876518870544774 1 
online-F 502 69 0.384414185837677 1 
online-F 1586 46 -0.39940906542709 1 
online-F 2112 98 1.27275270079061 2 
online-F 2881 1 -1.25348040697876 1 
online-F 657 72 0.595618053347272 1 
online-F 344 77 0.725836254778682 1 
online-F 2203 26 -0.602389399821705 2 
online-F 751 2 -1.22743676669248 1 
online-F 1268 18 -0.810738522111962 1 
online-F 1490 60 0.283094369911887 1 
online-F 2816 8 -1.07117492497478 1 
online-F 2560 11 -0.993044004115937 1 
online-F 819 33.5 -1.01141342126681 2 
online-F 2157 50 -0.435048571837765 1 
online-F 2266 13 -1.72750308267866 1 
online-F 284 58 -0.155598947872166 1 
online-F 801 51 -0.400117368842066 1 
online-F 1441 25 -1.30832864673026 1 
online-F 2059 86 0.132727170452656 1 
online-F 2255 89 0.322337413956451 1 
