HITId	WorkerId	Input.src	Input.trg	Input.item	hit	sys_id	rid	type	sid	score	time
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	online-B.0	0	SYSTEM	2037	0.878043364950337	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	jhu-pbmt.4978	1	SYSTEM	2777	1.01768929966516	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	afrl-mitll-opennmt.4896	2	BAD_REF	898	-1.56576049255914	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	jhu-pbmt.4978	3	REPEAT	15	1.15733523437999	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	afrl-mitll-opennmt.4896	4	SYSTEM	380	1.05260078334387	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	afrl-mitll-syscomb.4905	4	SYSTEM	380	1.05260078334387	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	uedin-nmt.4890	5	SYSTEM	180	-1.81014087831009	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	online-G.0	6	SYSTEM	674	0.703485946556803	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	NRC.4855	7	SYSTEM	133	1.12242375070128	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	online-B.0	8	REF	1680	1.12242375070128	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	online-F.0	9	SYSTEM	1626	-0.902442302663711	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	afrl-mitll-opennmt.4896	10	SYSTEM	407	0.94786633230775	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	online-B.0	11	SYSTEM	2791	0.84313188127163	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	uedin-nmt.4890	12	SYSTEM	1521	-1.11191120473595	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	NRC.4855	13	SYSTEM	1989	-0.204212629089575	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	online-F.0	14	REF	2197	1.12242375070128	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	afrl-mitll-syscomb.4905	15	SYSTEM	104	-0.204212629089575	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	afrl-mitll-syscomb.4905	16	BAD_REF	2988	-1.77522939463138	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	jhu-pbmt.4978	17	SYSTEM	2062	-0.134389661732161	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	uedin-nmt.4890	18	REPEAT	76	0.84313188127163	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	uedin-nmt.4890	19	SYSTEM	1046	1.12242375070128	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	jhu-pbmt.4978	20	REPEAT	2746	0.982777815986457	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	NRC.4855	21	BAD_REF	339	-2.22907868245457	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	online-F.0	22	SYSTEM	1907	-1.3562915904869	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	jhu-pbmt.4978	23	SYSTEM	2570	-1.74031791095268	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	NRC.4855	24	SYSTEM	162	0.319459626091027	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	afrl-mitll-syscomb.4905	25	SYSTEM	1366	0.598751495520682	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	jhu-pbmt.4978	26	REF	2547	1.15733523437999	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	NRC.4855	27	SYSTEM	2284	0.633662979199389	3411
3BKZLF99004O278EKTZ5P35FQUKYQZ	M0263	ru	en	ad	1	uedin-nmt.4890	28	SYSTEM	2787	0.424194077127148	3411
