SYS SID RAW.SCR Z.SCR N 
online-B.0 905 60 -0.675383349974964 3 
online-B.0 2423 44 -0.829402915149864 2 
online-B.0 2925 96.5 0.803185181074063 2 
online-B.0 1857 90.5 0.563148643656119 2 
online-B.0 2033 74.6666666666667 0.0215488287010223 3 
online-B.0 689 51.6666666666667 -0.817675372034205 3 
online-B.0 1058 76.5 0.287335891636456 2 
online-B.0 2420 53 -0.835854859912009 2 
online-B.0 1447 99 1.02779121870753 3 
online-B.0 529 88.5 0.173913789171501 2 
online-B.0 1592 81.5 0.317794085295198 2 
online-B.0 1652 98 0.785078911485459 2 
online-B.0 1279 26.5 -1.42853789547622 2 
online-B.0 2942 100 0.950892015699035 2 
online-B.0 1971 91.6666666666667 0.732656826611411 3 
online-B.0 1201 45.5 -0.601420566316998 2 
online-B.0 2710 96.3333333333333 0.65570704015833 3 
online-B.0 1142 46.8 -0.349534899499825 5 
online-B.0 2607 77.6666666666667 0.000505279196991319 3 
online-B.0 162 96 0.689013441193451 3 
online-B.0 1946 79.3333333333333 -0.209542220648432 3 
online-B.0 3 84.2 -0.0304352676392888 5 
online-B.0 1838 97 0.606374575802491 2 
online-B.0 2815 98.6666666666667 0.771354484983448 3 
online-B.0 690 66.3333333333333 -0.491731071123165 3 
online-B.0 1551 84.3333333333333 0.0927608059229183 3 
online-B.0 2238 64.3333333333333 -0.511765522987206 3 
online-B.0 2325 34.3333333333333 -1.43332915051252 3 
online-B.0 588 84 0.111094387377553 2 
online-B.0 762 73.6666666666667 -0.366080028619148 3 
online-B.0 1754 74.3333333333333 -0.188239221799869 3 
online-B.0 2356 78 0.106424912246649 3 
online-B.0 1102 71.3333333333333 -0.48196381121434 3 
online-B.0 1503 93.75 0.436396851377649 4 
online-B.0 430 35 -1.42256147371534 3 
online-B.0 1031 56 -0.0692989292063739 2 
online-B.0 1411 88 0.415203483074125 2 
online-B.0 1355 99.3333333333333 1.01540807293541 3 
online-B.0 2172 82 0.531269835025549 2 
online-B.0 2848 60.5 -0.277148826302846 2 
online-B.0 426 68.5 0.116592964557107 2 
online-B.0 2228 100 1.11186130133407 2 
online-B.0 1205 74.5 0.287164439953374 2 
online-B.0 1053 99.5 1.01762996563289 2 
online-B.0 1387 94.5 0.78762757806594 2 
online-B.0 812 1.5 -1.86873474914717 2 
